ENSAPOT00000015153	XM_022192334
ENSAPOT00000018487	XM_022221588
ENSAPOT00000018487	XM_022221589
ENSAPOT00000018740	XM_022202554
ENSAPOT00000018807	XM_022187104
ENSAPOT00000031273	XM_022216358
ENSAPOT00000031493	XM_022198976
ENSAPOT00000031493	XM_022198977
ENSAPOT00000001188	XM_022220117
ENSAPOT00000001828	XM_022191253
ENSAPOT00000001828	XM_022191254
ENSAPOT00000001828	XM_022191255
ENSAPOT00000003229	XM_022189242
ENSAPOT00000003494	XM_022210771
ENSAPOT00000019826	XM_022218482
ENSAPOT00000020082	XM_022202547
ENSAPOT00000020544	XM_022202512
ENSAPOT00000020567	XM_022202511
ENSAPOT00000031801	XM_022196340
ENSAPOT00000031857	XM_022218484
ENSAPOT00000032017	XM_022213159
ENSAPOT00000001065	XM_022213285
ENSAPOT00000002332	XM_022219450
ENSAPOT00000003137	XM_022204252
ENSAPOT00000017758	XM_022221609
ENSAPOT00000018452	XM_022222336
ENSAPOT00000018480	XM_022222309
ENSAPOT00000018480	XM_022222314
ENSAPOT00000018480	XM_022222322
ENSAPOT00000020466	XM_022205963
ENSAPOT00000031224	XM_022221608
ENSAPOT00000031438	XM_022222342
ENSAPOT00000031438	XM_022222349
ENSAPOT00000031438	XM_022222353
ENSAPOT00000031441	XM_022222330
ENSAPOT00000017652	XM_022205034
ENSAPOT00000017652	XM_022205035
ENSAPOT00000018421	XM_022194637
ENSAPOT00000018421	XM_022194638
ENSAPOT00000018421	XM_022194640
ENSAPOT00000018421	XM_022194641
ENSAPOT00000018421	XM_022194642
ENSAPOT00000018857	XM_022214765
ENSAPOT00000018857	XM_022214766
ENSAPOT00000018878	XM_022214767
ENSAPOT00000019506	XM_022204162
ENSAPOT00000019515	XM_022204163
ENSAPOT00000020542	XM_022222307
ENSAPOT00000032065	XM_022208291
ENSAPOT00000000048	XM_022214362
ENSAPOT00000000048	XM_022214370
ENSAPOT00000000516	XM_022202590
ENSAPOT00000018428	XM_022205861
ENSAPOT00000018454	XM_022205862
ENSAPOT00000018458	XM_022205860
ENSAPOT00000018458	XM_022205863
ENSAPOT00000031820	XM_022217818
ENSAPOT00000001505	XM_022216379
ENSAPOT00000001954	XM_022197273
ENSAPOT00000002251	XM_022196480
ENSAPOT00000002343	XM_022209230
ENSAPOT00000002507	XM_022190395
ENSAPOT00000019894	XM_022219306
ENSAPOT00000031613	XM_022217835
ENSAPOT00000001314	XM_022199906
ENSAPOT00000001436	XM_022193977
ENSAPOT00000001765	XM_022188529
ENSAPOT00000018448	XM_022192886
ENSAPOT00000019801	XM_022196583
ENSAPOT00000000089	XM_022209979
ENSAPOT00000000089	XM_022209980
ENSAPOT00000001516	XM_022211649
ENSAPOT00000018047	XM_022191117
ENSAPOT00000018734	XM_022210641
ENSAPOT00000019189	XM_022213827
ENSAPOT00000031664	XM_022213837
ENSAPOT00000032029	XM_022213161
ENSAPOT00000001404	XM_022220131
ENSAPOT00000002888	XM_022192052
ENSAPOT00000018695	XM_022221583
ENSAPOT00000020353	XM_022212313
ENSAPOT00000031315	XM_022191961
ENSAPOT00000031315	XM_022191962
ENSAPOT00000031371	XM_022217863
ENSAPOT00000000645	XM_022197444
ENSAPOT00000000645	XM_022197452
ENSAPOT00000000676	XM_022197459
ENSAPOT00000000676	XM_022197469
ENSAPOT00000000332	XM_022220094
ENSAPOT00000002322	XM_022209237
ENSAPOT00000018013	XM_022191167
ENSAPOT00000018359	XM_022207479
ENSAPOT00000002351	XM_022192044
ENSAPOT00000002728	XM_022207581
ENSAPOT00000002728	XM_022207583
ENSAPOT00000002742	XM_022207584
ENSAPOT00000002742	XM_022207585
ENSAPOT00000002747	XM_022207582
ENSAPOT00000002841	XM_022216430
ENSAPOT00000003380	XM_022207604
ENSAPOT00000003487	XM_022221679
ENSAPOT00000020147	XM_022198932
ENSAPOT00000020147	XM_022198934
ENSAPOT00000020204	XM_022198924
ENSAPOT00000020204	XM_022198925
ENSAPOT00000020204	XM_022198926
ENSAPOT00000020204	XM_022198928
ENSAPOT00000020204	XM_022198929
ENSAPOT00000020204	XM_022198930
ENSAPOT00000020204	XM_022198931
ENSAPOT00000031407	XM_022187467
ENSAPOT00000000978	XM_022193973
ENSAPOT00000001011	XM_022199849
ENSAPOT00000001174	XM_022200838
ENSAPOT00000003012	XM_022208455
ENSAPOT00000003102	XM_022217948
ENSAPOT00000019954	XM_022216979
ENSAPOT00000020053	XM_022212316
ENSAPOT00000031831	XM_022223138
ENSAPOT00000021997	XM_022193802
ENSAPOT00000023950	XM_022213050
ENSAPOT00000024082	XM_022219217
ENSAPOT00000024269	XM_022208963
ENSAPOT00000024549	XM_022200551
ENSAPOT00000032333	XM_022197949
ENSAPOT00000032538	XM_022193801
ENSAPOT00000032626	XM_022189291
ENSAPOT00000021214	XM_022216974
ENSAPOT00000022296	XM_022197942
ENSAPOT00000022312	XM_022197941
ENSAPOT00000022511	XM_022190175
ENSAPOT00000022556	XM_022190172
ENSAPOT00000023287	XM_022223018
ENSAPOT00000023704	XM_022219209
ENSAPOT00000024405	XM_022201278
ENSAPOT00000032527	XM_022201418
ENSAPOT00000032527	XM_022201419
ENSAPOT00000032725	XM_022190173
ENSAPOT00000020783	XM_022209063
ENSAPOT00000020783	XM_022209064
ENSAPOT00000020783	XM_022209065
ENSAPOT00000021424	XM_022221501
ENSAPOT00000021424	XM_022221503
ENSAPOT00000022917	XM_022216910
ENSAPOT00000023334	XM_022215390
ENSAPOT00000023683	XM_022219223
ENSAPOT00000024479	XM_022204684
ENSAPOT00000024479	XM_022204692
ENSAPOT00000024479	XM_022204700
ENSAPOT00000024479	XM_022204706
ENSAPOT00000032972	XM_022215391
ENSAPOT00000033302	XM_022191793
ENSAPOT00000033395	XM_022190966
ENSAPOT00000021890	XM_022196263
ENSAPOT00000021907	XM_022196264
ENSAPOT00000021907	XM_022196266
ENSAPOT00000022593	XM_022202461
ENSAPOT00000024203	XM_022205738
ENSAPOT00000025023	XM_022193651
ENSAPOT00000032271	XM_022199718
ENSAPOT00000032271	XM_022199719
ENSAPOT00000032271	XM_022199720
ENSAPOT00000032357	XM_022196003
ENSAPOT00000032517	XM_022196261
ENSAPOT00000032517	XM_022196262
ENSAPOT00000033229	XM_022204877
ENSAPOT00000033233	XM_022204869
ENSAPOT00000033233	XM_022204885
ENSAPOT00000021295	XM_022199712
ENSAPOT00000021482	XM_022211448
ENSAPOT00000021482	XM_022211449
ENSAPOT00000021550	XM_022201432
ENSAPOT00000021550	XR_002596031
ENSAPOT00000024837	XM_022198759
ENSAPOT00000023997	XM_022219948
ENSAPOT00000023997	XM_022219949
ENSAPOT00000024007	XM_022219950
ENSAPOT00000033025	XM_022203133
ENSAPOT00000022706	XM_022198811
ENSAPOT00000023406	XM_022220569
ENSAPOT00000024601	XM_022190964
ENSAPOT00000032503	XM_022221492
ENSAPOT00000032503	XM_022221493
ENSAPOT00000032518	XM_022193803
ENSAPOT00000033010	XM_022215399
ENSAPOT00000033019	XM_022199645
ENSAPOT00000021308	XM_022206650
ENSAPOT00000021635	XM_022212288
ENSAPOT00000024049	XM_022203112
ENSAPOT00000024065	XM_022203111
ENSAPOT00000024567	XM_022220188
ENSAPOT00000024751	XM_022216187
ENSAPOT00000032380	XM_022206646
ENSAPOT00000032380	XM_022206647
ENSAPOT00000032693	XM_022206600
ENSAPOT00000021767	XM_022197136
ENSAPOT00000021767	XM_022197137
ENSAPOT00000021995	XM_022197947
ENSAPOT00000023101	XM_022220737
ENSAPOT00000024298	XM_022213041
ENSAPOT00000024706	XM_022213015
ENSAPOT00000024712	XM_022213012
ENSAPOT00000024725	XM_022213010
ENSAPOT00000032371	XM_022201433
ENSAPOT00000032846	XM_022214664
ENSAPOT00000033425	XM_022213011
ENSAPOT00000033425	XM_022213013
ENSAPOT00000033425	XM_022213014
ENSAPOT00000021071	XM_022201451
ENSAPOT00000021071	XM_022201452
ENSAPOT00000021071	XM_022201453
ENSAPOT00000022899	XM_022212480
ENSAPOT00000023531	XM_022206571
ENSAPOT00000023944	XM_022219220
ENSAPOT00000021908	XM_022206630
ENSAPOT00000021908	XM_022206632
ENSAPOT00000021908	XM_022206633
ENSAPOT00000023327	XM_022212319
ENSAPOT00000023327	XM_022212326
ENSAPOT00000020688	XM_022196311
ENSAPOT00000020688	XM_022196312
ENSAPOT00000020700	XM_022209898
ENSAPOT00000021906	XM_022215436
ENSAPOT00000021937	XM_022209852
ENSAPOT00000022505	XM_022190164
ENSAPOT00000024010	XM_022219216
ENSAPOT00000024451	XM_022192694
ENSAPOT00000024451	XM_022192695
ENSAPOT00000024451	XM_022192696
ENSAPOT00000032497	XM_022206637
ENSAPOT00000020612	XM_022219742
ENSAPOT00000021478	XM_022189319
ENSAPOT00000021478	XM_022189320
ENSAPOT00000022103	XM_022213115
ENSAPOT00000023296	XM_022208200
ENSAPOT00000024018	XM_022204905
ENSAPOT00000033167	XM_022191766
ENSAPOT00000020878	XM_022204919
ENSAPOT00000020878	XM_022204920
ENSAPOT00000020878	XM_022204921
ENSAPOT00000020878	XM_022204922
ENSAPOT00000022384	XM_022220796
ENSAPOT00000022552	XM_022191826
ENSAPOT00000022594	XM_022206590
ENSAPOT00000022721	XM_022193758
ENSAPOT00000023333	XM_022204833
ENSAPOT00000023333	XM_022204834
ENSAPOT00000023333	XM_022204835
ENSAPOT00000024103	XM_022219211
ENSAPOT00000032491	XM_022223074
ENSAPOT00000020653	XM_022221789
ENSAPOT00000023642	XM_022187202
ENSAPOT00000023642	XM_022187203
ENSAPOT00000024147	XM_022210471
ENSAPOT00000024147	XM_022210475
ENSAPOT00000024188	XM_022210474
ENSAPOT00000033240	XM_022210468
ENSAPOT00000033240	XM_022210469
ENSAPOT00000033240	XM_022210470
ENSAPOT00000033240	XM_022210473
ENSAPOT00000021479	XM_022217930
ENSAPOT00000022968	XM_022205256
ENSAPOT00000022968	XM_022205265
ENSAPOT00000023214	XM_022192728
ENSAPOT00000023624	XM_022199637
ENSAPOT00000023624	XM_022199638
ENSAPOT00000023713	XM_022189255
ENSAPOT00000023753	XM_022208189
ENSAPOT00000024392	XM_022212201
ENSAPOT00000024409	XM_022208170
ENSAPOT00000024856	XM_022208958
ENSAPOT00000020616	XM_022211469
ENSAPOT00000020616	XR_002596498
ENSAPOT00000020984	XM_022191079
ENSAPOT00000020984	XM_022191080
ENSAPOT00000022418	XM_022216930
ENSAPOT00000022418	XM_022216931
ENSAPOT00000032873	XM_022215408
ENSAPOT00000021699	XM_022212892
ENSAPOT00000021699	XM_022212900
ENSAPOT00000032404	XM_022214711
ENSAPOT00000032489	XM_022219275
ENSAPOT00000022106	XM_022211438
ENSAPOT00000022309	XM_022193759
ENSAPOT00000022493	XM_022193769
ENSAPOT00000023523	XM_022213886
ENSAPOT00000024067	XM_022194468
ENSAPOT00000024067	XM_022194469
ENSAPOT00000024067	XM_022194470
ENSAPOT00000024067	XM_022194471
ENSAPOT00000024733	XM_022212023
ENSAPOT00000024733	XM_022212031
ENSAPOT00000032300	XM_022190223
ENSAPOT00000033044	XM_022213887
ENSAPOT00000033063	XM_022213885
ENSAPOT00000033173	XM_022219218
ENSAPOT00000020702	XM_022219965
ENSAPOT00000023095	XM_022213103
ENSAPOT00000023771	XM_022203116
ENSAPOT00000024057	XM_022187193
ENSAPOT00000024497	XM_022213038
ENSAPOT00000032885	XM_022188113
ENSAPOT00000032978	XM_022212282
ENSAPOT00000032978	XM_022212291
ENSAPOT00000020750	XM_022205842
ENSAPOT00000021418	XM_022197147
ENSAPOT00000022866	XM_022209833
ENSAPOT00000023493	XM_022200584
ENSAPOT00000032296	XM_022193814
ENSAPOT00000024059	XM_022205741
ENSAPOT00000024556	XM_022194454
ENSAPOT00000022268	XM_022206610
ENSAPOT00000022754	XM_022216249
ENSAPOT00000033064	XM_022199642
ENSAPOT00000025692	XM_022209723
ENSAPOT00000025914	XM_022194387
ENSAPOT00000026977	XM_022219368
ENSAPOT00000026977	XM_022219373
ENSAPOT00000026977	XM_022219377
ENSAPOT00000026977	XM_022219383
ENSAPOT00000027916	XM_022208852
ENSAPOT00000028429	XM_022221319
ENSAPOT00000028543	XM_022203884
ENSAPOT00000028646	XM_022190769
ENSAPOT00000028877	XM_022208853
ENSAPOT00000033723	XM_022209725
ENSAPOT00000034807	XM_022216084
ENSAPOT00000025119	XM_022190091
ENSAPOT00000025119	XM_022190092
ENSAPOT00000025119	XM_022190093
ENSAPOT00000026019	XM_022220654
ENSAPOT00000026019	XM_022220655
ENSAPOT00000026692	XM_022213778
ENSAPOT00000029161	XM_022202970
ENSAPOT00000025466	XM_022221429
ENSAPOT00000025466	XM_022221435
ENSAPOT00000026752	XM_022203937
ENSAPOT00000027838	XM_022220599
ENSAPOT00000028535	XM_022211258
ENSAPOT00000034043	XM_022219498
ENSAPOT00000034960	XM_022217473
ENSAPOT00000034960	XM_022217474
ENSAPOT00000025071	XM_022189203
ENSAPOT00000025071	XM_022189204
ENSAPOT00000025071	XM_022189205
ENSAPOT00000026579	XM_022194276
ENSAPOT00000027003	XM_022215307
ENSAPOT00000028146	XM_022205595
ENSAPOT00000033783	XM_022208922
ENSAPOT00000026395	XM_022189190
ENSAPOT00000026763	XM_022221388
ENSAPOT00000027717	XM_022221346
ENSAPOT00000027717	XM_022221347
ENSAPOT00000027717	XM_022221348
ENSAPOT00000027717	XM_022221349
ENSAPOT00000027843	XM_022199935
ENSAPOT00000028326	XM_022203886
ENSAPOT00000029026	XM_022211239
ENSAPOT00000029215	XM_022202955
ENSAPOT00000029226	XM_022202953
ENSAPOT00000029226	XM_022202954
ENSAPOT00000025141	XM_022204118
ENSAPOT00000026521	XM_022194318
ENSAPOT00000027782	XM_022206408
ENSAPOT00000027782	XM_022206409
ENSAPOT00000027782	XM_022206411
ENSAPOT00000033616	XM_022212975
ENSAPOT00000033616	XM_022212976
ENSAPOT00000025224	XM_022211336
ENSAPOT00000025900	XM_022194388
ENSAPOT00000025900	XM_022194389
ENSAPOT00000026914	XM_022199565
ENSAPOT00000027137	XM_022192605
ENSAPOT00000028265	XM_022219115
ENSAPOT00000033585	XM_022211334
ENSAPOT00000033585	XM_022211335
ENSAPOT00000033585	XM_022211337
ENSAPOT00000025673	XM_022197027
ENSAPOT00000025673	XM_022197028
ENSAPOT00000025673	XM_022197029
ENSAPOT00000025999	XM_022196152
ENSAPOT00000028080	XM_022207190
ENSAPOT00000028567	XM_022187063
ENSAPOT00000028567	XM_022187064
ENSAPOT00000029414	XM_022208024
ENSAPOT00000033762	XM_022194391
ENSAPOT00000028550	XM_022211253
ENSAPOT00000029433	XM_022219820
ENSAPOT00000029433	XM_022219821
ENSAPOT00000029433	XM_022219822
ENSAPOT00000029433	XM_022219823
ENSAPOT00000029433	XM_022219824
ENSAPOT00000029433	XM_022219825
ENSAPOT00000029433	XM_022219826
ENSAPOT00000029433	XR_002597001
ENSAPOT00000034207	XM_022197791
ENSAPOT00000025856	XM_022210424
ENSAPOT00000025911	XM_022221416
ENSAPOT00000025911	XM_022221417
ENSAPOT00000025940	XM_022221418
ENSAPOT00000025940	XM_022221419
ENSAPOT00000028075	XM_022189134
ENSAPOT00000028631	XM_022195193
ENSAPOT00000034411	XM_022221340
ENSAPOT00000034865	XM_022211212
ENSAPOT00000026155	XM_022190894
ENSAPOT00000027940	XM_022187095
ENSAPOT00000025643	XM_022190081
ENSAPOT00000027188	XM_022211156
ENSAPOT00000027188	XM_022211164
ENSAPOT00000033630	XM_022190922
ENSAPOT00000033718	XM_022190082
ENSAPOT00000034871	XM_022196910
ENSAPOT00000034962	XM_022196029
ENSAPOT00000029018	XM_022207158
ENSAPOT00000029018	XM_022207159
ENSAPOT00000029528	XM_022198601
ENSAPOT00000029528	XM_022198602
ENSAPOT00000029623	XM_022206363
ENSAPOT00000025609	XM_022216849
ENSAPOT00000025609	XM_022216850
ENSAPOT00000025609	XM_022216851
ENSAPOT00000025720	XM_022202286
ENSAPOT00000025720	XM_022202287
ENSAPOT00000026516	XM_022219702
ENSAPOT00000026524	XM_022205662
ENSAPOT00000026524	XM_022205663
ENSAPOT00000028528	XM_022213707
ENSAPOT00000033569	XM_022216853
ENSAPOT00000034574	XM_022211252
ENSAPOT00000025585	XM_022197001
ENSAPOT00000025589	XM_022197002
ENSAPOT00000025646	XM_022197816
ENSAPOT00000026699	XM_022211299
ENSAPOT00000026737	XM_022217579
ENSAPOT00000027081	XM_022193567
ENSAPOT00000027375	XM_022206423
ENSAPOT00000027596	XM_022208068
ENSAPOT00000028529	XM_022199520
ENSAPOT00000028529	XM_022199521
ENSAPOT00000028529	XM_022199522
ENSAPOT00000028529	XM_022199524
ENSAPOT00000028529	XM_022199525
ENSAPOT00000028529	XM_022199526
ENSAPOT00000025335	XM_022204056
ENSAPOT00000025336	XM_022204061
ENSAPOT00000027189	XM_022196991
ENSAPOT00000029403	XM_022194286
ENSAPOT00000034298	XM_022197782
ENSAPOT00000034298	XM_022197783
ENSAPOT00000026539	XM_022194370
ENSAPOT00000026540	XM_022194368
ENSAPOT00000026540	XM_022194369
ENSAPOT00000026681	XM_022208907
ENSAPOT00000027682	XM_022218308
ENSAPOT00000027682	XM_022218309
ENSAPOT00000028040	XM_022218305
ENSAPOT00000028155	XM_022212939
ENSAPOT00000034733	XM_022187046
ENSAPOT00000034733	XM_022187047
ENSAPOT00000028006	XM_022199289
ENSAPOT00000028297	XM_022213740
ENSAPOT00000026225	XM_022208912
ENSAPOT00000027666	XM_022207218
ENSAPOT00000028618	XM_022203882
ENSAPOT00000027393	XM_022206422
ENSAPOT00000027845	XM_022202200
ENSAPOT00000033969	XM_022208095
ENSAPOT00000025700	XM_022214585
ENSAPOT00000026081	XM_022200496
ENSAPOT00000027050	XM_022200464
ENSAPOT00000027276	XM_022209665
ENSAPOT00000028076	XM_022205597
ENSAPOT00000028900	XM_022189098
ENSAPOT00000033702	XM_022210423
ENSAPOT00000034916	XM_022195092
ENSAPOT00000034916	XM_022195173
ENSAPOT00000034916	XM_022195249
ENSAPOT00000026568	XM_022222138
ENSAPOT00000028647	XM_022193721
ENSAPOT00000028647	XM_022193804
ENSAPOT00000028923	XM_022196065
ENSAPOT00000033911	XM_022219911
ENSAPOT00000034835	XM_022212903
ENSAPOT00000029853	XM_022187907
ENSAPOT00000030084	XM_022212872
ENSAPOT00000030492	XM_022207112
ENSAPOT00000035245	XM_022195129
ENSAPOT00000030635	XM_022189924
ENSAPOT00000030683	XM_022211188
ENSAPOT00000030794	XM_022200354
ENSAPOT00000030504	XM_022197708
ENSAPOT00000030504	XM_022197709
ENSAPOT00000030541	XM_022206351
ENSAPOT00000030556	XM_022222015
ENSAPOT00000035178	XM_022196879
ENSAPOT00000035271	XM_022202073
ENSAPOT00000035271	XM_022202081
ENSAPOT00000030031	XM_022216056
ENSAPOT00000035046	XM_022197728
ENSAPOT00000035046	XM_022197729
ENSAPOT00000035097	XM_022219071
ENSAPOT00000030257	XM_022186962
ENSAPOT00000035488	XM_022193997
ENSAPOT00000030172	XM_022216732
ENSAPOT00000029919	XM_022217469
ENSAPOT00000029845	XM_022191614
ENSAPOT00000029845	XM_022191615
ENSAPOT00000030554	XM_022202105
ENSAPOT00000030450	XM_022203828
ENSAPOT00000030384	XM_022219055
ENSAPOT00000030986	XM_022208012
ENSAPOT00000030534	XM_022206335
ENSAPOT00000029741	XM_022190773
ENSAPOT00000029741	XM_022190774
ENSAPOT00000029762	XM_022190772
ENSAPOT00000035246	XM_022206336
ENSAPOT00000030153	XM_022195147
ENSAPOT00000030612	XM_022214442
ENSAPOT00000029774	XM_022192522
ENSAPOT00000029774	XM_022192523
ENSAPOT00000029879	XM_022217476
ENSAPOT00000030473	XM_022190755
ENSAPOT00000035389	XM_022190118
ENSAPOT00000035389	XM_022190198
ENSAPOT00000014154	XM_022215912
ENSAPOT00000014562	XM_022197655
ENSAPOT00000000510	XM_022211588
ENSAPOT00000002729	XM_022190413
ENSAPOT00000002729	XM_022190414
ENSAPOT00000002816	XM_022212469
ENSAPOT00000002931	XM_022192053
ENSAPOT00000002969	XM_022200889
ENSAPOT00000003003	XM_022220870
ENSAPOT00000003003	XM_022220871
ENSAPOT00000003008	XM_022201583
ENSAPOT00000003087	XM_022223267
ENSAPOT00000003339	XM_022216441
ENSAPOT00000003388	XM_022194771
ENSAPOT00000003474	XM_022191286
ENSAPOT00000003500	XM_022191287
ENSAPOT00000003504	XM_022207731
ENSAPOT00000003504	XM_022207739
ENSAPOT00000003504	XM_022207746
ENSAPOT00000003539	XM_022202661
ENSAPOT00000003754	XM_022218645
ENSAPOT00000003828	XM_022197328
ENSAPOT00000004109	XM_022202668
ENSAPOT00000004290	XM_022194049
ENSAPOT00000004373	XM_022203405
ENSAPOT00000004452	XM_022192968
ENSAPOT00000004485	XM_022198178
ENSAPOT00000004676	XM_022199136
ENSAPOT00000004718	XM_022188757
ENSAPOT00000004759	XM_022215677
ENSAPOT00000004789	XM_022219501
ENSAPOT00000004799	XM_022219500
ENSAPOT00000004911	XM_022219506
ENSAPOT00000005027	XM_022223333
ENSAPOT00000005027	XM_022223337
ENSAPOT00000005045	XM_022205126
ENSAPOT00000005105	XM_022217157
ENSAPOT00000005147	XM_022219516
ENSAPOT00000005504	XM_022211760
ENSAPOT00000005505	XM_022207657
ENSAPOT00000005505	XM_022207658
ENSAPOT00000005505	XM_022207659
ENSAPOT00000005582	XM_022192995
ENSAPOT00000005644	XM_022202701
ENSAPOT00000005707	XM_022206049
ENSAPOT00000005786	XM_022213389
ENSAPOT00000006009	XM_022218704
ENSAPOT00000006045	XM_022194826
ENSAPOT00000006045	XM_022194827
ENSAPOT00000006045	XM_022194828
ENSAPOT00000006061	XM_022216499
ENSAPOT00000006302	XM_022214917
ENSAPOT00000006312	XM_022200002
ENSAPOT00000006364	XM_022199150
ENSAPOT00000006453	XM_022214921
ENSAPOT00000006459	XM_022196588
ENSAPOT00000006547	XM_022197391
ENSAPOT00000006617	XM_022206930
ENSAPOT00000006617	XM_022206931
ENSAPOT00000006653	XM_022199994
ENSAPOT00000006691	XM_022204331
ENSAPOT00000006713	XM_022204332
ENSAPOT00000006713	XM_022204333
ENSAPOT00000006744	XM_022223367
ENSAPOT00000006748	XM_022196592
ENSAPOT00000006944	XM_022204338
ENSAPOT00000007116	XM_022200021
ENSAPOT00000007414	XM_022206077
ENSAPOT00000007426	XM_022210168
ENSAPOT00000007457	XM_022195634
ENSAPOT00000007470	XM_022203500
ENSAPOT00000007534	XM_022203503
ENSAPOT00000007549	XM_022215744
ENSAPOT00000007647	XM_022203504
ENSAPOT00000007666	XM_022190474
ENSAPOT00000007778	XM_022215805
ENSAPOT00000007819	XM_022193042
ENSAPOT00000008026	XM_022205187
ENSAPOT00000008197	XM_022194123
ENSAPOT00000008207	XM_022214966
ENSAPOT00000008257	XM_022186824
ENSAPOT00000008423	XM_022204361
ENSAPOT00000008459	XM_022210826
ENSAPOT00000008459	XM_022210827
ENSAPOT00000008459	XM_022210828
ENSAPOT00000008545	XM_022208811
ENSAPOT00000008776	XM_022206091
ENSAPOT00000008803	XM_022214993
ENSAPOT00000008887	XM_022206101
ENSAPOT00000008911	XM_022213481
ENSAPOT00000008939	XM_022189551
ENSAPOT00000008939	XM_022189552
ENSAPOT00000008939	XM_022189553
ENSAPOT00000008939	XM_022189554
ENSAPOT00000008987	XM_022197460
ENSAPOT00000009008	XM_022222608
ENSAPOT00000009038	XM_022197461
ENSAPOT00000009055	XM_022188897
ENSAPOT00000009202	XM_022192199
ENSAPOT00000009237	XM_022186856
ENSAPOT00000009237	XM_022186858
ENSAPOT00000009237	XM_022186859
ENSAPOT00000009346	XM_022194145
ENSAPOT00000009346	XM_022194146
ENSAPOT00000009513	XM_022195704
ENSAPOT00000009577	XM_022189625
ENSAPOT00000009611	XM_022213492
ENSAPOT00000009636	XM_022219598
ENSAPOT00000009668	XM_022215021
ENSAPOT00000009729	XM_022209056
ENSAPOT00000009872	XM_022220285
ENSAPOT00000010047	XM_022194164
ENSAPOT00000010063	XM_022217254
ENSAPOT00000010158	XM_022218786
ENSAPOT00000010211	XM_022206118
ENSAPOT00000010236	XM_022207029
ENSAPOT00000010454	XM_022211911
ENSAPOT00000010513	XM_022210256
ENSAPOT00000010533	XM_022210257
ENSAPOT00000010586	XM_022221831
ENSAPOT00000010586	XM_022221833
ENSAPOT00000010623	XM_022219639
ENSAPOT00000010930	XM_022195748
ENSAPOT00000010938	XM_022186912
ENSAPOT00000011029	XM_022213531
ENSAPOT00000011048	XM_022216653
ENSAPOT00000011366	XM_022194931
ENSAPOT00000011384	XM_022194932
ENSAPOT00000011384	XM_022194933
ENSAPOT00000011390	XM_022221044
ENSAPOT00000011469	XM_022214316
ENSAPOT00000011718	XM_022209526
ENSAPOT00000011739	XM_022222670
ENSAPOT00000011776	XM_022194218
ENSAPOT00000011788	XM_022217286
ENSAPOT00000011792	XM_022194217
ENSAPOT00000011847	XM_022189683
ENSAPOT00000011847	XM_022189684
ENSAPOT00000011895	XM_022215871
ENSAPOT00000011956	XM_022194225
ENSAPOT00000011980	XM_022207069
ENSAPOT00000011980	XM_022207070
ENSAPOT00000012104	XM_022203609
ENSAPOT00000012177	XM_022210308
ENSAPOT00000012180	XM_022194984
ENSAPOT00000012224	XM_022193121
ENSAPOT00000012304	XM_022203617
ENSAPOT00000012423	XM_022220342
